"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
705, -1.375000000000000e+00, -1.625000000000000e+00, 6.137206081071044e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.825425629484900e+04, 7.301702517939601e+03, 4.144610985615578e+02, 0.000000000000000e+00, 9.697831351353514e-01, 2.343790226340343e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.796449090983361e+00, 0.000000000000000e+00
706, -1.312500000000000e+00, -1.625000000000000e+00, 6.238857612753555e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.895552081982661e+04, 7.582208327930643e+03, 4.233708808009352e+02, 0.000000000000000e+00, 1.061919508520242e+00, 2.379381397726379e-05, 0.000000000000000e+00, 0.000000000000000e+00, -3.268945074519749e+00, 0.000000000000000e+00
707, -1.250000000000000e+00, -1.625000000000000e+00, 6.334894837223747e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.967641255324614e+04, 7.870565021298452e+03, 4.328095616620853e+02, 0.000000000000000e+00, 1.156634623223276e+00, 2.416658740567467e-05, 0.000000000000000e+00, 0.000000000000000e+00, -3.782747361917441e+00, 0.000000000000000e+00
708, -1.187500000000000e+00, -1.625000000000000e+00, 6.429117348477066e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.041171767803114e+04, 8.164687071212456e+03, 4.424034820997586e+02, 0.000000000000000e+00, 1.253243456432370e+00, 2.454112673395958e-05, 0.000000000000000e+00, 0.000000000000000e+00, -4.277768969178318e+00, 0.000000000000000e+00
709, -1.125000000000000e+00, -1.625000000000000e+00, 6.526113410072600e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.115521604532397e+04, 8.462086418129586e+03, 4.517032183309566e+02, 0.000000000000000e+00, 1.350928767381382e+00, 2.490010444425233e-05, 0.000000000000000e+00, 0.000000000000000e+00, -4.685085085648493e+00, 0.000000000000000e+00
710, -1.062500000000000e+00, -1.625000000000000e+00, 6.629712023553092e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.189956329992984e+04, 8.759825319971933e+03, 4.602895625519645e+02, 0.000000000000000e+00, 1.448725610278254e+00, 2.522808142988293e-05, 0.000000000000000e+00, 0.000000000000000e+00, -4.944100102623190e+00, 0.000000000000000e+00
711, -1.000000000000000e+00, -1.625000000000000e+00, 6.741771407102629e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.263609692648941e+04, 9.054438770595762e+03, 4.678620923172084e+02, 0.000000000000000e+00, 1.545495851478446e+00, 2.551464487984483e-05, 0.000000000000000e+00, 0.000000000000000e+00, -5.019624163543235e+00, 0.000000000000000e+00
712, -9.375000000000000e-01, -1.625000000000000e+00, 6.861781736066251e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.335497299433698e+04, 9.341989197734791e+03, 4.742778106856895e+02, 0.000000000000000e+00, 1.639946135851210e+00, 2.575550447806605e-05, 0.000000000000000e+00, 0.000000000000000e+00, -4.913142790351860e+00, 0.000000000000000e+00
713, -8.750000000000000e-01, -1.625000000000000e+00, 6.987246995602721e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.404589700847469e+04, 9.618358803389876e+03, 4.795404247979906e+02, 0.000000000000000e+00, 1.730723910399571e+00, 2.595177948066058e-05, 0.000000000000000e+00, 0.000000000000000e+00, -4.662292948422657e+00, 0.000000000000000e+00
714, -8.125000000000000e-01, -1.625000000000000e+00, 7.114632418977432e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.469929105831132e+04, 9.879716423324528e+03, 4.837515366672021e+02, 0.000000000000000e+00, 1.816570771318617e+00, 2.610801027966470e-05, 0.000000000000000e+00, 0.000000000000000e+00, -4.325739418600945e+00, 0.000000000000000e+00
715, -7.500000000000000e-01, -1.625000000000000e+00, 7.240724693888306e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.530745284377117e+04, 1.012298113750846e+04, 4.870311485462896e+02, 0.000000000000000e+00, 1.896474743853574e+00, 2.622917967884211e-05, 0.000000000000000e+00, 0.000000000000000e+00, -3.959919846378125e+00, 0.000000000000000e+00
716, -6.875000000000000e-01, -1.625000000000000e+00, 7.364095556809346e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.586528509348952e+04, 1.034611403739580e+04, 4.894273006763538e+02, 0.000000000000000e+00, 1.969766117672640e+00, 2.631743272253468e-05, 0.000000000000000e+00, 0.000000000000000e+00, -3.600484996704423e+00, 0.000000000000000e+00
717, -6.250000000000000e-01, -1.625000000000000e+00, 7.486085504488753e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.637039077861959e+04, 1.054815631144783e+04, 4.908537564905974e+02, 0.000000000000000e+00, 2.036129956632642e+00, 2.636986090776338e-05, 0.000000000000000e+00, 0.000000000000000e+00, -3.256568177901715e+00, 0.000000000000000e+00
718, -5.625000000000000e-01, -1.625000000000000e+00, 7.610691195799119e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.682251569689682e+04, 1.072900627875873e+04, 4.910952617936781e+02, 0.000000000000000e+00, 2.095532862103063e+00, 2.637872915090640e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.917395479731318e+00, 0.000000000000000e+00
719, -5.000000000000000e-01, -1.625000000000000e+00, 7.743015388795324e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.722244152592551e+04, 1.088897661037020e+04, 4.898998289753873e+02, 0.000000000000000e+00, 2.148077535613857e+00, 2.633480915682172e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.567194028244473e+00, 0.000000000000000e+00
720, -4.375000000000000e-01, -1.625000000000000e+00, 7.886504051556394e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.757076091992762e+04, 1.102830436797105e+04, 4.871408596069435e+02, 0.000000000000000e+00, 2.193841843660099e+00, 2.623322553424732e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.203200891307062e+00, 0.000000000000000e+00
721, -3.750000000000000e-01, -1.625000000000000e+00, 8.040022456777082e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.786750656570146e+04, 1.114700262628058e+04, 4.829822684664359e+02, 0.000000000000000e+00, 2.232830080830989e+00, 2.607952512865470e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.847704680572126e+00, 0.000000000000000e+00
722, -3.125000000000000e-01, -1.625000000000000e+00, 8.196470025907984e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.811346969545965e+04, 1.124538787818386e+04, 4.779450082177666e+02, 0.000000000000000e+00, 2.265146203998693e+00, 2.589239867452272e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.543733509680754e+00, 0.000000000000000e+00
723, -2.500000000000000e-01, -1.625000000000000e+00, 8.344272806734143e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.831246687343550e+04, 1.132498674937420e+04, 4.728022704650987e+02, 0.000000000000000e+00, 2.291291656448477e+00, 2.570026416835528e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.333780616769073e+00, 0.000000000000000e+00
724, -1.875000000000000e-01, -1.625000000000000e+00, 8.471454678636602e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.847222729537543e+04, 1.138889091815017e+04, 4.683319501683847e+02, 0.000000000000000e+00, 2.312281946650959e+00, 2.553234384395589e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.235848399362460e+00, 0.000000000000000e+00
725, -1.250000000000000e-01, -1.625000000000000e+00, 8.570146112679998e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.860250741704701e+04, 1.144100296681880e+04, 4.650570337463408e+02, 0.000000000000000e+00, 2.329398936755863e+00, 2.540878429830954e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.234297273214638e+00, 0.000000000000000e+00
726, -6.250000000000000e-02, -1.625000000000000e+00, 8.638993884562186e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.871188152965397e+04, 1.148475261186158e+04, 4.631149740531576e+02, 0.000000000000000e+00, 2.343769168984731e+00, 2.533529333345245e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.290266418741495e+00, 0.000000000000000e+00
727, 0.000000000000000e+00, -1.625000000000000e+00, 8.682436319039788e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.880578819624567e+04, 1.152231527849826e+04, 4.623048962205562e+02, 0.000000000000000e+00, 2.356107194634467e+00, 2.530459010586474e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.361729350017059e+00, 0.000000000000000e+00
728, 6.250000000000000e-02, -1.625000000000000e+00, 8.707847926367002e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.888668715439643e+04, 1.155467486175857e+04, 4.622503393991515e+02, 0.000000000000000e+00, 2.366736188900026e+00, 2.530252128817069e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.419574496589643e+00, 0.000000000000000e+00
729, 1.250000000000000e-01, -1.625000000000000e+00, 8.722481290473325e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.895525503489172e+04, 1.158210201395668e+04, 4.625702358274474e+02, 0.000000000000000e+00, 2.375745051625153e+00, 2.531465004473732e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.452587897166723e+00, 0.000000000000000e+00
730, 1.875000000000000e-01, -1.625000000000000e+00, 8.731620816331993e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.901139621117616e+04, 1.160455848447046e+04, 4.629819922104284e+02, 0.000000000000000e+00, 2.383121218814810e+00, 2.533025507286881e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.462578684771938e+00, 0.000000000000000e+00
731, 2.500000000000000e-01, -1.625000000000000e+00, 8.738240873925684e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.905470020582940e+04, 1.162188008233176e+04, 4.633217874953289e+02, 0.000000000000000e+00, 2.388810759463620e+00, 2.534312731043189e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.455608563076010e+00, 0.000000000000000e+00
732, 3.125000000000000e-01, -1.625000000000000e+00, 8.743581396551853e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.908453959152707e+04, 1.163381583661083e+04, 4.635143377273540e+02, 0.000000000000000e+00, 2.392731238376060e+00, 2.535041933289984e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.435695199969804e+00, 0.000000000000000e+00
733, 3.750000000000000e-01, -1.625000000000000e+00, 8.747743086150815e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.910010443793739e+04, 1.164004177517495e+04, 4.635417591390622e+02, 0.000000000000000e+00, 2.394776242008013e+00, 2.535145767132984e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.404810794900157e+00, 0.000000000000000e+00
734, 4.375000000000000e-01, -1.625000000000000e+00, 8.749638204050478e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.910043783635399e+04, 1.164017513454159e+04, 4.634466684649233e+02, 0.000000000000000e+00, 2.394820045907830e+00, 2.534785683060504e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.368554291483194e+00, 0.000000000000000e+00
735, 5.000000000000000e-01, -1.625000000000000e+00, 8.746524813991861e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.908437295365709e+04, 1.163374918146283e+04, 4.633556991465979e+02, 0.000000000000000e+00, 2.392709344485149e+00, 2.534441168718674e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.343385612468315e+00, 0.000000000000000e+00
736, 5.625000000000000e-01, -1.625000000000000e+00, 8.733407679520656e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.905069594136832e+04, 1.162027837654732e+04, 4.635143070082891e+02, 0.000000000000000e+00, 2.388284654987523e+00, 2.535041816967424e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.357908674823172e+00, 0.000000000000000e+00
737, 6.250000000000000e-01, -1.625000000000000e+00, 8.703371296947938e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.899778785001888e+04, 1.159911514000755e+04, 4.642668697475689e+02, 0.000000000000000e+00, 2.381333270045003e+00, 2.537890284085594e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.444122484909643e+00, 0.000000000000000e+00
738, 6.875000000000000e-01, -1.625000000000000e+00, 8.649363228766659e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.892273463392388e+04, 1.156909385356955e+04, 4.659566926092306e+02, 0.000000000000000e+00, 2.371472324716153e+00, 2.544277361825059e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.621319307531196e+00, 0.000000000000000e+00
739, 7.500000000000000e-01, -1.625000000000000e+00, 8.567050359361732e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.882019870986297e+04, 1.152807948394518e+04, 4.687658740300095e+02, 0.000000000000000e+00, 2.358000535044570e+00, 2.554868081926330e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.880384954046042e+00, 0.000000000000000e+00
740, 8.125000000000000e-01, -1.625000000000000e+00, 8.457354167857253e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.868211616128886e+04, 1.147284646451554e+04, 4.725709369826765e+02, 0.000000000000000e+00, 2.339858414916979e+00, 2.569159532255846e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.179298514271328e+00, 0.000000000000000e+00
741, 8.750000000000000e-01, -1.625000000000000e+00, 8.326959780799933e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.849913434622650e+04, 1.139965373849060e+04, 4.769090218825571e+02, 0.000000000000000e+00, 2.315817157681318e+00, 2.585378294731678e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.456438235358791e+00, 0.000000000000000e+00
742, 9.375000000000000e-01, -1.625000000000000e+00, 8.186054365863470e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.826311960131869e+04, 1.130524784052748e+04, 4.811005001225946e+02, 0.000000000000000e+00, 2.284808113466712e+00, 2.600974292298431e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.657896716880068e+00, 0.000000000000000e+00
743, 1.000000000000000e+00, -1.625000000000000e+00, 8.044295596782274e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.796869487062548e+04, 1.118747794825019e+04, 4.844785087718175e+02, 0.000000000000000e+00, 2.246124812152186e+00, 2.613490699849253e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.764051060779977e+00, 0.000000000000000e+00
744, 1.062500000000000e+00, -1.625000000000000e+00, 7.907204910560572e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.761264722274260e+04, 1.104505888909704e+04, 4.866036784427416e+02, 0.000000000000000e+00, 2.199345119383331e+00, 2.621341105108144e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.798172251828612e+00, 0.000000000000000e+00
745, 1.125000000000000e+00, -1.625000000000000e+00, 7.774843682617280e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.719223945943111e+04, 1.087689578377244e+04, 4.873530031796183e+02, 0.000000000000000e+00, 2.144109405505445e+00, 2.624104744834063e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.811080820215786e+00, 0.000000000000000e+00
746, 1.187500000000000e+00, -1.625000000000000e+00, 7.643106066501165e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.670422292304735e+04, 1.068168916921894e+04, 4.868558523537160e+02, 0.000000000000000e+00, 2.079990842234773e+00, 2.622271420381093e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.852756690413453e+00, 0.000000000000000e+00
747, 1.250000000000000e+00, -1.625000000000000e+00, 7.506524864472433e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.614519675973859e+04, 1.045807870389543e+04, 4.853369132330885e+02, 0.000000000000000e+00, 2.006542604829374e+00, 2.616663870927799e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.948556561466490e+00, 0.000000000000000e+00
748, 1.312500000000000e+00, -1.625000000000000e+00, 7.361051116209727e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.551277625560892e+04, 1.020511050224357e+04, 4.829567312170522e+02, 0.000000000000000e+00, 1.923451375158783e+00, 2.607857909665074e-05, 0.000000000000000e+00, 0.000000000000000e+00, -3.089642537708753e+00, 0.000000000000000e+00
749, 1.375000000000000e+00, -1.625000000000000e+00, 7.205718099570337e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.480689399562835e+04, 9.922757598251339e+03, 4.797173873128954e+02, 0.000000000000000e+00, 1.830708295828744e+00, 2.595835945305091e-05, 0.000000000000000e+00, 0.000000000000000e+00, -3.235929190674464e+00, 0.000000000000000e+00
750, 1.437500000000000e+00, -1.625000000000000e+00, 7.042798829028400e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.403084931483508e+04, 9.612339725934031e+03, 4.754602052316266e+02, 0.000000000000000e+00, 1.728746853425521e+00, 2.579970404887709e-05, 0.000000000000000e+00, 0.000000000000000e+00, -3.326787664361000e+00, 0.000000000000000e+00
751, 1.500000000000000e+00, -1.625000000000000e+00, 6.876632849141362e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.319178087438957e+04, 9.276712349755826e+03, 4.699466932837718e+02, 0.000000000000000e+00, 1.618504968415246e+00, 2.559309720741146e-05, 0.000000000000000e+00, 0.000000000000000e+00, -3.298343309349657e+00, 0.000000000000000e+00
752, 1.562500000000000e+00, -1.625000000000000e+00, 6.711718772250262e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.230024438755653e+04, 8.920097755022609e+03, 4.629842404543761e+02, 0.000000000000000e+00, 1.501369514230213e+00, 2.533034025810391e-05, 0.000000000000000e+00, 0.000000000000000e+00, -3.106643574780985e+00, 0.000000000000000e+00
753, 1.625000000000000e+00, -1.625000000000000e+00, 6.550874520245666e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.136892029240840e+04, 8.547568116963357e+03, 4.545415985926262e+02, 0.000000000000000e+00, 1.379006523494792e+00, 2.500888683118447e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.749042947382480e+00, 0.000000000000000e+00
754, 1.687500000000000e+00, -1.625000000000000e+00, 6.394105768248004e-02, 0.000000000000000e+00, 0.000000000000000e+00, 2.041099109297596e+04, 8.164396437190384e+03, 4.448100733911630e+02, 0.000000000000000e+00, 1.253147993294630e+00, 2.463440329828608e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.270531241469829e+00, 0.000000000000000e+00
755, 1.750000000000000e+00, -1.625000000000000e+00, 6.238502174903886e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.943886960929795e+04, 7.775547843719179e+03, 4.341911953357764e+02, 0.000000000000000e+00, 1.125424794978713e+00, 2.422079346478417e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.748104596432312e+00, 0.000000000000000e+00
756, 1.812500000000000e+00, -1.625000000000000e+00, 6.079237134725723e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.846354131342929e+04, 7.385416525371714e+03, 4.232103251821192e+02, 0.000000000000000e+00, 9.972802662876686e-01, 2.378743535308064e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.261237843714023e+00, 0.000000000000000e+00
757, 1.875000000000000e+00, -1.625000000000000e+00, 5.911352167156742e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.749427038068994e+04, 6.997708152275974e+03, 4.123816556944055e+02, 0.000000000000000e+00, 8.699315905895126e-01, 2.335426105191128e-05, 0.000000000000000e+00, 0.000000000000000e+00, -8.656818358435634e-01, 0.000000000000000e+00
758, 1.937500000000000e+00, -1.625000000000000e+00, 5.731529221079753e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.653838421458095e+04, 6.615353685832379e+03, 4.020803995607597e+02, 0.000000000000000e+00, 7.443414864602865e-01, 2.293662729427065e-05, 0.000000000000000e+00, 0.000000000000000e+00, -5.829633797402244e-01, 0.000000000000000e+00
759, 2.000000000000000e+00, -1.625000000000000e+00, 5.539042977464818e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.560120806219976e+04, 6.240483224879900e+03, 3.924766559695399e+02, 0.000000000000000e+00, 6.212096170619779e-01, 2.254222256816428e-05, 0.000000000000000e+00, 0.000000000000000e+00, -4.056111234498530e-01, 0.000000000000000e+00
760, 2.062500000000000e+00, -1.625000000000000e+00, 5.335620727314099e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.468636402785689e+04, 5.874545611142753e+03, 3.835479575586652e+02, 0.000000000000000e+00, 5.010118763594285e-01, 2.217102547372585e-05, 0.000000000000000e+00, 0.000000000000000e+00, -3.100348933617129e-01, 0.000000000000000e+00
761, 2.125000000000000e+00, -1.625000000000000e+00, 5.124523599859782e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.379638273947664e+04, 5.518553095790656e+03, 3.751475142894371e+02, 0.000000000000000e+00, 3.840807535504041e-01, 2.181769357834813e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.690016380844321e-01, 0.000000000000000e+00
762, 2.187500000000000e+00, -1.625000000000000e+00, 4.909410112612957e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.293330729347712e+04, 5.173322917390846e+03, 3.670883655502047e+02, 0.000000000000000e+00, 2.706846829955972e-01, 2.147487277722315e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.596772168547676e-01, 0.000000000000000e+00
763, 2.250000000000000e+00, -1.625000000000000e+00, 4.693442981672324e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.209901616664655e+04, 4.839606466658620e+03, 3.592103548535846e+02, 0.000000000000000e+00, 1.610704703333821e-01, 2.113601312791241e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.668005409187958e-01, 0.000000000000000e+00
764, 2.312500000000000e+00, -1.625000000000000e+00, 4.478841451664805e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.129523502209375e+04, 4.518094008837500e+03, 3.514146959574043e+02, 0.000000000000000e+00, 5.546484361696306e-02, 2.079694740674496e-05, 0.000000000000000e+00, 0.000000000000000e+00, -2.823425043617508e-01, 0.000000000000000e+00
765, 2.375000000000000e+00, -1.625000000000000e+00, 4.266842224519123e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.052338281030483e+04, 4.209353124121933e+03, 3.436680205666223e+02, 0.000000000000000e+00, -4.594576685931753e-02, 2.045621263569427e-05, 0.000000000000000e+00, 0.000000000000000e+00, -3.033976028492305e-01, 0.000000000000000e+00
766, 2.437500000000000e+00, -1.625000000000000e+00, 4.057901767823806e-02, 0.000000000000000e+00, 0.000000000000000e+00, 9.784409849664458e+03, 3.913763939865782e+03, 3.359877498054871e+02, 0.000000000000000e+00, -1.430365025201218e-01, 2.011455182029866e-05, 0.000000000000000e+00, 0.000000000000000e+00, -3.297203962849745e-01, 0.000000000000000e+00
767, 2.500000000000000e+00, -1.625000000000000e+00, 3.851957332624111e-02, 0.000000000000000e+00, 0.000000000000000e+00, 9.078706205637629e+03, 3.631482482255051e+03, 3.284224457526803e+02, 0.000000000000000e+00, -2.357561142061835e-01, 1.977415236218803e-05, 0.000000000000000e+00, 0.000000000000000e+00, -3.617159169692000e-01, 0.000000000000000e+00
768, 2.562500000000000e+00, -1.625000000000000e+00, 3.648621448114112e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.406081159734775e+03, 3.362432463893909e+03, 3.210370149553856e+02, 0.000000000000000e+00, -3.241296596658145e-01, 1.943805129141012e-05, 0.000000000000000e+00, 0.000000000000000e+00, -3.991362542022725e-01, 0.000000000000000e+00
769, 2.625000000000000e+00, -1.625000000000000e+00, 3.447263976399258e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.765776608197863e+03, 3.106310643279145e+03, 3.139067748995740e+02, 0.000000000000000e+00, -4.082567431545082e-01, 1.910990511016448e-05, 0.000000000000000e+00, 0.000000000000000e+00, -4.404001746261554e-01, 0.000000000000000e+00
770, 2.687500000000000e+00, -1.625000000000000e+00, 3.247003065236299e-02, 0.000000000000000e+00, 0.000000000000000e+00, 7.156473189725680e+03, 2.862589275890271e+03, 3.071190011490884e+02, 0.000000000000000e+00, -4.883107103373432e-01, 1.879408767065791e-05, 0.000000000000000e+00, 0.000000000000000e+00, -4.823648852492307e-01, 0.000000000000000e+00
771, 2.750000000000000e+00, -1.625000000000000e+00, 3.046670397793543e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.576262989488007e+03, 2.630505195795202e+03, 3.007765935279514e+02, 0.000000000000000e+00, -5.645422346006415e-01, 1.849588573232402e-05, 0.000000000000000e+00, 0.000000000000000e+00, -5.204667313035782e-01, 0.000000000000000e+00
772, 2.812500000000000e+00, -1.625000000000000e+00, 2.844839021812603e-02, 0.000000000000000e+00, 0.000000000000000e+00, 6.022589931899399e+03, 2.409035972759759e+03, 2.949958687707371e+02, 0.000000000000000e+00, -6.372871486097559e-01, 1.822141274280093e-05, 0.000000000000000e+00, 0.000000000000000e+00, -5.493153042691925e-01, 0.000000000000000e+00
773, 2.875000000000000e+00, -1.625000000000000e+00, 2.640006276425654e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.492202043083966e+03, 2.196880817233586e+03, 2.898890977880384e+02, 0.000000000000000e+00, -7.069727163550849e-01, 1.797676434539388e-05, 0.000000000000000e+00, 0.000000000000000e+00, -5.640082520102150e-01, 0.000000000000000e+00
774, 2.937500000000000e+00, -1.625000000000000e+00, 2.431006056831108e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.981228422092908e+03, 1.992491368837163e+03, 2.855227732327791e+02, 0.000000000000000e+00, -7.741075202081179e-01, 1.776593669610898e-05, 0.000000000000000e+00, 0.000000000000000e+00, -5.626541849460948e-01, 0.000000000000000e+00
775, 3.000000000000000e+00, -1.625000000000000e+00, 2.217673071168364e-02, 0.000000000000000e+00, 0.000000000000000e+00, 4.485585855167980e+03, 1.794234342067192e+03, 2.818460724577826e+02, 0.000000000000000e+00, -8.392280374809677e-01, 1.758720559473328e-05, 0.000000000000000e+00, 0.000000000000000e+00, -5.591890708329801e-01, 0.000000000000000e+00
776, -3.000000000000000e+00, -1.500000000000000e+00, 3.933844598244068e-02, 0.000000000000000e+00, 0.000000000000000e+00, 9.181916202124468e+03, 3.672766480849787e+03, 3.252418793481506e+02, 0.000000000000000e+00, -2.221957608236017e-01, 1.962987496163174e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.111886245057466e+00, 0.000000000000000e+00
777, -2.937500000000000e+00, -1.500000000000000e+00, 3.992963368599099e-02, 0.000000000000000e+00, 0.000000000000000e+00, 9.377827491019554e+03, 3.751130996407821e+03, 3.272632583650910e+02, 0.000000000000000e+00, -1.964557511396248e-01, 1.972165009155193e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.109046541482345e+00, 0.000000000000000e+00
778, -2.875000000000000e+00, -1.500000000000000e+00, 4.052326746686933e-02, 0.000000000000000e+00, 0.000000000000000e+00, 9.577666811215422e+03, 3.831066724486168e+03, 3.293408524298256e+02, 0.000000000000000e+00, -1.701996529530851e-01, 1.981568351110960e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.102450704529476e+00, 0.000000000000000e+00
779, -2.812500000000000e+00, -1.500000000000000e+00, 4.112620599299047e-02, 0.000000000000000e+00, 0.000000000000000e+00, 9.782117363142421e+03, 3.912846945256967e+03, 3.314397244364031e+02, 0.000000000000000e+00, -1.433377032605714e-01, 1.991037972196197e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.100708928299045e+00, 0.000000000000000e+00
780, -2.750000000000000e+00, -1.500000000000000e+00, 4.174548761363748e-02, 0.000000000000000e+00, 0.000000000000000e+00, 9.992135426023468e+03, 3.996854170409386e+03, 3.335332304720203e+02, 0.000000000000000e+00, -1.157442603157743e-01, 2.000453556070786e-05, 0.000000000000000e+00, 0.000000000000000e+00, -1.105350610899842e+00, 0.000000000000000e+00
